ibge_municipio,ubs_in_operational_source,active_ubs_cnes_st,ubs_with_recent_sia_production,active_ubs_with_recent_sia_production,sia_record_rows,sia_quantity_all_procedures,sia_approved_value,sia_competence_observations,populacao_residente,sia_reporting_coverage_pct,sia_quantity_all_procedures_per_1000,sia_quantity_per_reporting_ubs,production_interpretation,consultation_specific_status
430655,1,1,0,0,0,0.0,0.0,0,2562.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430660,8,7,0,0,0,0.0,0.0,0,36981.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430670,2,1,0,0,0,0.0,0.0,0,3079.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430673,2,2,0,0,0,0.0,0.0,0,4470.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430675,1,1,0,0,0,0.0,0.0,0,1888.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430676,9,9,0,0,0,0.0,0.0,0,39559.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430680,3,2,0,0,0,0.0,0.0,0,22962.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430690,6,5,0,0,0,0.0,0.0,0,23819.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430692,2,1,0,0,0,0.0,0.0,0,1296.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430693,5,3,3,3,33,219.0,234.41,6,9158.0,100.0,23.913518235422583,73.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430695,1,1,0,0,0,0.0,0.0,0,2685.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430697,1,1,0,0,0,0.0,0.0,0,3054.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430700,13,12,12,12,20933,131536.0,0.0,24,105705.0,100.0,1244.3687621209972,10961.333333333334,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430710,3,3,0,0,0,0.0,0.0,0,6191.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430720,1,1,1,1,565,831.0,4315.980000000003,2,4930.0,100.0,168.5598377281947,831.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430730,3,3,0,0,0,0.0,0.0,0,6787.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430740,1,1,0,0,0,0.0,0.0,0,3195.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430745,1,1,0,0,0,0.0,0.0,0,3226.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430750,4,4,1,1,30,30.0,6750.0,2,15173.0,25.0,1.9771963355961248,30.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430755,2,2,0,0,0,0.0,0.0,0,5582.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430760,10,9,0,0,0,0.0,0.0,0,47924.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430770,16,15,15,15,11953,47714.0,3582.0199999999995,30,76137.0,100.0,626.6861053101645,3180.9333333333334,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430780,8,6,0,0,0,0.0,0.0,0,32183.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430781,1,1,1,1,244,525.0,0.0,2,3070.0,100.0,171.0097719869707,525.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430783,1,1,0,0,0,0.0,0.0,0,2633.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430786,1,1,1,1,297,2018.0,23664.77000000002,2,2566.0,100.0,786.4380358534684,2018.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430790,19,14,14,14,3038,15130.0,28529.609999999993,28,70286.0,100.0,215.26335258799762,1080.7142857142858,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430800,2,2,0,0,0,0.0,0.0,0,6702.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430805,1,1,0,0,0,0.0,0.0,0,2520.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430807,1,1,1,1,45,58.0,9675.0,2,4291.0,100.0,13.516662782568165,58.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430810,6,3,1,1,2,2.0,0.0,2,13764.0,33.33333333333333,0.14530659691950015,2.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430820,6,6,1,1,335,335.0,7032.749999999998,2,30892.0,16.666666666666664,10.844231516250161,335.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430825,1,1,0,0,0,0.0,0.0,0,1668.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430830,5,4,0,0,0,0.0,0.0,0,9550.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430840,4,4,0,0,0,0.0,0.0,0,6413.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430843,1,1,1,1,21,21.0,4725.0,1,2393.0,100.0,8.775595486836606,21.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430845,2,2,0,0,0,0.0,0.0,0,4477.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430850,6,5,1,1,116,116.0,1545.5299999999993,2,32627.0,20.0,3.555337603825053,116.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430860,6,5,0,0,0,0.0,0.0,0,34335.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430865,2,2,0,0,0,0.0,0.0,0,2688.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430870,1,1,0,0,0,0.0,0.0,0,5665.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430880,3,3,0,0,0,0.0,0.0,0,7612.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430885,1,1,1,1,74,788.0,840.74,2,1744.0,100.0,451.8348623853211,788.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430890,5,4,0,0,0,0.0,0.0,0,16602.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430900,6,6,0,0,0,0.0,0.0,0,16013.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430905,2,2,0,0,0,0.0,0.0,0,7658.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430910,8,8,7,7,6184,46285.0,9774.650000000016,7,40134.0,87.5,1153.2615737280112,6612.142857142857,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430912,1,1,0,0,0,0.0,0.0,0,2014.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430915,1,1,1,1,71,304.0,1010.65,2,3304.0,100.0,92.00968523002422,304.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430920,31,29,0,0,0,0.0,0.0,0,265074.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430930,6,6,0,0,0,0.0,0.0,0,92924.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430940,6,6,1,1,7520,37159.0,74680.6000000005,2,25268.0,16.666666666666664,1470.5952192496438,37159.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430950,4,3,0,0,0,0.0,0.0,0,7415.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430955,1,1,0,0,0,0.0,0.0,0,5378.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430957,1,1,0,0,0,0.0,0.0,0,2565.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430960,6,6,6,6,7392,58525.0,913.59,12,18851.0,100.0,3104.6098350220145,9754.166666666666,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430965,1,1,0,0,0,0.0,0.0,0,5976.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430970,3,2,1,1,66,66.0,14850.0,2,4681.0,50.0,14.099551377910704,66.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430975,2,2,1,1,18,18.0,4050.0,1,3732.0,50.0,4.82315112540193,18.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430980,1,1,0,0,0,0.0,0.0,0,4527.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
430995,1,1,0,0,0,0.0,0.0,0,3723.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431000,7,7,2,2,101,101.0,11083.6,4,21583.0,28.57142857142857,4.679608951489598,50.5,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431010,13,12,0,0,0,0.0,0.0,0,32808.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431020,25,21,0,0,0,0.0,0.0,0,84780.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431030,1,1,0,0,0,0.0,0.0,0,4157.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431033,8,7,0,0,0,0.0,0.0,0,26824.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431036,1,1,1,1,20,20.0,4500.0,1,3080.0,100.0,6.493506493506494,20.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431040,2,2,0,0,0,0.0,0.0,0,6427.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431041,2,1,0,0,0,0.0,0.0,0,2014.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431043,2,2,0,0,0,0.0,0.0,0,5399.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431046,1,1,0,0,0,0.0,0.0,0,1720.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431050,2,1,1,1,33,2067.0,6694.45,2,7482.0,100.0,276.26303127506014,2067.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431053,2,2,0,0,0,0.0,0.0,0,5572.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431055,1,1,0,0,0,0.0,0.0,0,2995.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431060,15,12,0,0,0,0.0,0.0,0,35768.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431065,1,1,0,0,0,0.0,0.0,0,2638.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431070,1,1,1,1,47,47.0,794.2000000000002,2,3208.0,100.0,14.650872817955111,47.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431075,1,1,0,0,0,0.0,0.0,0,1929.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431080,5,5,0,0,0,0.0,0.0,0,22983.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431085,2,1,0,0,0,0.0,0.0,0,3779.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431087,1,1,1,1,18,18.0,4050.0,2,2040.0,100.0,8.823529411764707,18.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431090,1,1,0,0,0,0.0,0.0,0,3338.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431100,10,8,0,0,0,0.0,0.0,0,26603.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431110,4,4,0,0,0,0.0,0.0,0,10579.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431112,2,1,0,0,0,0.0,0.0,0,3690.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431113,1,1,0,0,0,0.0,0.0,0,3349.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431115,3,1,0,0,0,0.0,0.0,0,7184.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431120,7,7,0,0,0,0.0,0.0,0,18226.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431125,1,1,0,0,0,0.0,0.0,0,5341.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431127,2,2,1,1,11,11.0,2475.0,2,1738.0,50.0,6.329113924050633,11.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431130,8,8,0,0,0,0.0,0.0,0,27659.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431140,3,2,2,2,2987,3022.0,21950.880000000245,4,93646.0,100.0,32.27046536958333,1511.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431142,1,1,1,1,18,133.0,5.8,2,2601.0,100.0,51.13417916186083,133.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431160,3,3,0,0,0,0.0,0.0,0,4781.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431162,2,2,0,0,0,0.0,0.0,0,6248.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431164,1,1,0,0,0,0.0,0.0,0,1683.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431170,4,2,0,0,0,0.0,0.0,0,5735.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431171,5,2,0,0,0,0.0,0.0,0,4425.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431173,3,3,0,0,0,0.0,0.0,0,3131.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431175,3,3,0,0,0,0.0,0.0,0,6801.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431177,4,4,0,0,0,0.0,0.0,0,7418.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431179,1,1,0,0,0,0.0,0.0,0,2470.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431180,17,15,14,14,11658,82909.0,3824.42,28,45124.0,93.33333333333333,1837.3592766598706,5922.071428571428,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431190,1,1,1,1,274,274.0,1405.5800000000002,2,4320.0,100.0,63.425925925925924,274.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431198,2,2,0,0,0,0.0,0.0,0,3916.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431200,1,1,0,0,0,0.0,0.0,0,1858.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431205,1,1,0,0,0,0.0,0.0,0,3969.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431210,1,1,0,0,0,0.0,0.0,0,4698.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431213,1,1,1,1,244,634.0,7725.440000000002,2,2553.0,100.0,248.3352918135527,634.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431215,1,1,0,0,0,0.0,0.0,0,4859.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431217,1,1,0,0,0,0.0,0.0,0,1795.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431220,1,1,1,1,36,202.0,1282.5,2,4191.0,100.0,48.19852063946552,202.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431225,1,1,1,1,351,6681.0,26381.5,1,7505.0,100.0,890.2065289806795,6681.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431230,1,1,1,1,25,25.0,5625.0,2,4427.0,100.0,5.6471651231082,25.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431235,1,1,0,0,0,0.0,0.0,0,1499.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431237,2,2,0,0,0,0.0,0.0,0,3180.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431238,1,1,1,1,37,87.0,446.61,2,2557.0,100.0,34.02424716464607,87.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431240,16,13,11,11,10193,71565.0,0.0,22,64322.0,84.61538461538461,1112.6053294362737,6505.909090909091,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431242,1,1,0,0,0,0.0,0.0,0,2756.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431244,1,1,0,0,0,0.0,0.0,0,3071.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431245,2,2,0,0,0,0.0,0.0,0,6046.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431247,1,1,0,0,0,0.0,0.0,0,6029.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431250,3,3,0,0,0,0.0,0.0,0,12090.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431260,2,1,0,0,0,0.0,0.0,0,4601.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431261,2,2,0,0,0,0.0,0.0,0,2879.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431262,1,1,0,0,0,0.0,0.0,0,1721.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431265,1,1,0,0,0,0.0,0.0,0,17898.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431267,1,1,1,1,49,49.0,308.7,2,1932.0,100.0,25.36231884057971,49.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431270,2,2,1,1,1782,5529.0,27126.440000000148,2,13719.0,50.0,403.0177126612727,5529.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431275,1,1,1,1,216,1244.0,6118.369999999999,2,3163.0,100.0,393.2975023711666,1244.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431280,1,1,0,0,0,0.0,0.0,0,4954.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431290,4,4,1,1,24,125.0,583.7500000000001,1,9649.0,25.0,12.954710332676962,125.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431295,1,1,0,0,0,0.0,0.0,0,2042.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431300,1,0,0,0,0,0.0,0.0,0,3044.0,,0.0,,no_active_ubs_denominator,not_yet_filtered_by_sigtap
431303,2,2,0,0,0,0.0,0.0,0,4865.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431306,1,0,0,0,0,0.0,0.0,0,20088.0,,0.0,,no_active_ubs_denominator,not_yet_filtered_by_sigtap
431308,1,1,0,0,0,0.0,0.0,0,2343.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431310,5,4,0,0,0,0.0,0.0,0,5586.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431320,8,8,1,1,960,1917.0,11750.830000000036,2,23300.0,12.5,82.27467811158797,1917.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431330,2,2,0,0,0,0.0,0.0,0,25692.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431333,2,2,0,0,0,0.0,0.0,0,2163.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431335,1,1,0,0,0,0.0,0.0,0,3466.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431337,7,6,0,0,0,0.0,0.0,0,29024.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431339,2,2,0,0,0,0.0,0.0,0,3568.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431340,9,9,6,6,12614,108532.0,4232.360000000001,12,227646.0,66.66666666666666,476.75777303356966,18088.666666666668,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431342,2,2,0,0,0,0.0,0.0,0,3198.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431344,1,1,0,0,0,0.0,0.0,0,2146.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431346,1,1,0,0,0,0.0,0.0,0,1646.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431349,1,1,0,0,0,0.0,0.0,0,4272.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431350,8,6,3,3,1198,3501.0,3694.2999999999997,5,47396.0,50.0,73.86699299518946,1167.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431360,1,1,1,1,17,17.0,3825.0,2,3629.0,100.0,4.68448608432075,17.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431365,5,5,2,2,1045,8246.0,0.0,4,12844.0,40.0,642.0118343195265,4123.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431370,14,11,0,0,0,0.0,0.0,0,33216.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431380,3,2,0,0,0,0.0,0.0,0,7839.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431390,13,13,13,13,15149,95887.0,17041.769999999997,26,43515.0,100.0,2203.539009536941,7375.923076923077,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431395,5,5,0,0,0,0.0,0.0,0,10212.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431400,2,1,1,1,44,138.0,681.4200000000001,1,7194.0,100.0,19.182652210175146,138.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431402,1,1,0,0,0,0.0,0.0,0,6519.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431403,1,1,0,0,0,0.0,0.0,0,4319.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431405,14,14,2,2,1782,6992.0,0.0,4,52058.0,14.285714285714285,134.3117292250951,3496.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431406,1,0,0,0,0,0.0,0.0,0,3983.0,,0.0,,no_active_ubs_denominator,not_yet_filtered_by_sigtap
431407,2,2,0,0,0,0.0,0.0,0,6025.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431410,57,41,0,0,0,0.0,0.0,0,206215.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431413,1,1,0,0,0,0.0,0.0,0,2144.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431417,1,1,0,0,0,0.0,0.0,0,2061.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431420,1,1,0,0,0,0.0,0.0,0,7484.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431430,1,1,0,0,0,0.0,0.0,0,3745.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431440,54,52,0,0,0,0.0,0.0,0,325685.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431442,1,1,1,1,543,557.0,9526.11999999998,2,5351.0,100.0,104.09269295458792,557.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431445,1,1,0,0,0,0.0,0.0,0,2959.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431446,1,1,0,0,0,0.0,0.0,0,2248.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431447,3,2,0,0,0,0.0,0.0,0,3805.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431449,2,2,1,1,22,22.0,4950.0,1,4540.0,50.0,4.845814977973568,22.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431450,5,5,0,0,0,0.0,0.0,0,11214.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431454,1,1,0,0,0,0.0,0.0,0,2723.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431455,1,1,0,0,0,0.0,0.0,0,2260.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431460,6,6,0,0,0,0.0,0.0,0,17504.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431470,3,3,0,0,0,0.0,0.0,0,10406.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431475,1,1,0,0,0,0.0,0.0,0,2171.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431477,1,1,0,0,0,0.0,0.0,0,3296.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431478,1,1,1,1,4,4.0,900.0,1,1575.0,100.0,2.5396825396825395,4.0,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431480,6,6,0,0,0,0.0,0.0,0,34071.0,0.0,0.0,,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
431490,172,143,13,13,295,4878.0,28170.48,13,1332845.0,9.090909090909092,3.6598404165525626,375.2307692307692,all_outpatient_procedures_reporting_proxy,not_yet_filtered_by_sigtap
