competencia_cnes,regiao_aps,uf_sigla,estado_nome,municipio_nome_aps,ibge_municipio,aps_populacao,qt_esf,qt_eap_20hs,qt_eap_30hs,qt_ecr,qt_cadastro_ecr,qt_eapp_20hs,qt_cadastro_eapp_20hs,qt_eapp_30hs,qt_cadastro_eapp_30hs,qt_esfr,qt_cadastro_esfr,qt_cadastros_ecr_eapp,aps_capacidade_equipe,cobertura_aps_pct,municipio_key
01/2021,SUDESTE,SP,SAO PAULO,SÃO JOSÉ DOS CAMPOS,354990,729737.0,45.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295750.0,40.52,sao_jose_dos_campos
01/2021,SUDESTE,SP,SAO PAULO,SÃO LOURENÇO DA SERRA,354995,15978.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,87.62,sao_lourenco_da_serra
01/2021,SUDESTE,SP,SAO PAULO,SÃO LUÍS DO PARAITINGA,355000,10690.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,130.96,sao_luis_do_paraitinga
01/2021,SUDESTE,SP,SAO PAULO,SÃO MANUEL,355010,41123.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,59.57,sao_manuel
01/2021,SUDESTE,SP,SAO PAULO,SÃO MIGUEL ARCANJO,355020,33002.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,106.05,sao_miguel_arcanjo
01/2021,SUDESTE,SP,SAO PAULO,SÃO PAULO,355030,12325232.0,1585.0,4.0,0.0,26.0,91000.0,0.0,0.0,0.0,0.0,0.0,0.0,91000.0,5715500.0,46.37,sao_paulo
01/2021,SUDESTE,SP,SAO PAULO,SÃO PEDRO,355040,35980.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,77.82,sao_pedro
01/2021,SUDESTE,SP,SAO PAULO,SÃO PEDRO DO TURVO,355050,7696.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,136.43,sao_pedro_do_turvo
01/2021,SUDESTE,SP,SAO PAULO,SÃO ROQUE,355060,92060.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,26.61,sao_roque
01/2021,SUDESTE,SP,SAO PAULO,SÃO SEBASTIÃO,355070,90328.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84000.0,92.99,sao_sebastiao
01/2021,SUDESTE,SP,SAO PAULO,SÃO SEBASTIÃO DA GRAMA,355080,12159.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16625.0,136.72,sao_sebastiao_da_grama
01/2021,SUDESTE,SP,SAO PAULO,SÃO SIMÃO,355090,15385.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875.0,51.18,sao_simao
01/2021,SUDESTE,SP,SAO PAULO,SÃO VICENTE,355100,368355.0,31.0,9.0,1.0,1.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,137375.0,37.29,sao_vicente
01/2021,SUDESTE,SP,SAO PAULO,SARAPUÍ,355110,10390.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14875.0,143.16,sarapui
01/2021,SUDESTE,SP,SAO PAULO,SARUTAIÁ,355120,3630.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,96.41,sarutaia
01/2021,SUDESTE,SP,SAO PAULO,SEBASTIANÓPOLIS DO SUL,355130,3554.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,196.96,sebastianopolis_do_sul
01/2021,SUDESTE,SP,SAO PAULO,SERRA AZUL,355140,14981.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,116.81,serra_azul
01/2021,SUDESTE,SP,SAO PAULO,SERRA NEGRA,355160,29452.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26250.0,89.12,serra_negra
01/2021,SUDESTE,SP,SAO PAULO,SERRANA,355150,45644.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,42.17,serrana
01/2021,SUDESTE,SP,SAO PAULO,SERTÃOZINHO,355170,127142.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40250.0,31.65,sertaozinho
01/2021,SUDESTE,SP,SAO PAULO,SETE BARRAS,355180,12780.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,191.7,sete_barras
01/2021,SUDESTE,SP,SAO PAULO,SEVERÍNIA,355190,17661.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,79.27,severinia
01/2021,SUDESTE,SP,SAO PAULO,SILVEIRAS,355200,6339.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,165.64,silveiras
01/2021,SUDESTE,SP,SAO PAULO,SOCORRO,355210,41352.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36750.0,88.87,socorro
01/2021,SUDESTE,SP,SAO PAULO,SOROCABA,355220,687357.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157500.0,22.91,sorocaba
01/2021,SUDESTE,SP,SAO PAULO,SUD MENNUCCI,355230,7728.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,181.15,sud_mennucci
01/2021,SUDESTE,SP,SAO PAULO,SUMARÉ,355240,286211.0,31.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126000.0,44.02,sumare
01/2021,SUDESTE,SP,SAO PAULO,SUZANO,355250,300559.0,22.0,26.0,5.0,1.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,139125.0,46.28,suzano
01/2021,SUDESTE,SP,SAO PAULO,TABAPUÃ,355260,12485.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,112.13,tabapua
01/2021,SUDESTE,SP,SAO PAULO,TABATINGA,355270,16644.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,84.11,tabatinga
01/2021,SUDESTE,SP,SAO PAULO,TABOÃO DA SERRA,355280,293652.0,22.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126875.0,43.2,taboao_da_serra
01/2021,SUDESTE,SP,SAO PAULO,TACIBA,355290,6329.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,165.9,taciba
01/2021,SUDESTE,SP,SAO PAULO,TAGUAÍ,355300,14141.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,123.75,taguai
01/2021,SUDESTE,SP,SAO PAULO,TAIAÇU,355310,6320.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,110.75,taiacu
01/2021,SUDESTE,SP,SAO PAULO,TAIÚVA,355320,5564.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,125.8,taiuva
01/2021,SUDESTE,SP,SAO PAULO,TAMBAÚ,355330,23232.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,75.32,tambau
01/2021,SUDESTE,SP,SAO PAULO,TANABI,355340,26101.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,80.45,tanabi
01/2021,SUDESTE,SP,SAO PAULO,TAPIRAÍ,355350,7766.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,90.13,tapirai
01/2021,SUDESTE,SP,SAO PAULO,TAPIRATIBA,355360,12950.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,135.13,tapiratiba
01/2021,SUDESTE,SP,SAO PAULO,TAQUARAL,355365,2813.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,124.42,taquaral
01/2021,SUDESTE,SP,SAO PAULO,TAQUARITINGA,355370,57364.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,61.01,taquaritinga
01/2021,SUDESTE,SP,SAO PAULO,TAQUARITUBA,355380,23256.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19250.0,82.77,taquarituba
01/2021,SUDESTE,SP,SAO PAULO,TAQUARIVAÍ,355385,5911.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,118.42,taquarivai
01/2021,SUDESTE,SP,SAO PAULO,TARABAI,355390,7540.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,139.25,tarabai
01/2021,SUDESTE,SP,SAO PAULO,TARUMÃ,355395,15183.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,92.2,taruma
01/2021,SUDESTE,SP,SAO PAULO,TATUÍ,355400,122967.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59500.0,48.38,tatui
01/2021,SUDESTE,SP,SAO PAULO,TAUBATÉ,355410,317915.0,30.0,21.0,1.0,1.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,154875.0,48.71,taubate
01/2021,SUDESTE,SP,SAO PAULO,TEJUPÁ,355420,4491.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,77.93,tejupa
01/2021,SUDESTE,SP,SAO PAULO,TEODORO SAMPAIO,355430,23273.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,150.38,teodoro_sampaio
01/2021,SUDESTE,SP,SAO PAULO,TERRA ROXA,355440,9437.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,111.26,terra_roxa
01/2021,SUDESTE,SP,SAO PAULO,TIETÊ,355450,42517.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22750.0,53.5,tiete
01/2021,SUDESTE,SP,SAO PAULO,TIMBURI,355460,2652.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,131.97,timburi
01/2021,SUDESTE,SP,SAO PAULO,TORRE DE PEDRA,355465,2422.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6125.0,252.89,torre_de_pedra
01/2021,SUDESTE,SP,SAO PAULO,TORRINHA,355470,10056.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,69.61,torrinha
01/2021,SUDESTE,SP,SAO PAULO,TRABIJU,355475,1738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,201.38,trabiju
01/2021,SUDESTE,SP,SAO PAULO,TREMEMBÉ,355480,47714.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40250.0,84.35,tremembe
01/2021,SUDESTE,SP,SAO PAULO,TRÊS FRONTEIRAS,355490,5832.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,120.02,tres_fronteiras
01/2021,SUDESTE,SP,SAO PAULO,TUIUTI,355495,6977.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,75.24,tuiuti
01/2021,SUDESTE,SP,SAO PAULO,TUPÃ,355500,65570.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,58.71,tupa
01/2021,SUDESTE,SP,SAO PAULO,TUPI PAULISTA,355510,15583.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,134.76,tupi_paulista
01/2021,SUDESTE,SP,SAO PAULO,TURIÚBA,355520,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,173.26,turiuba
01/2021,SUDESTE,SP,SAO PAULO,TURMALINA,355530,1696.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,206.36,turmalina
01/2021,SUDESTE,SP,SAO PAULO,UBARANA,355535,6400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,82.03,ubarana
01/2021,SUDESTE,SP,SAO PAULO,UBATUBA,355540,91824.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94500.0,102.91,ubatuba
01/2021,SUDESTE,SP,SAO PAULO,UBIRAJARA,355550,4804.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,145.71,ubirajara
01/2021,SUDESTE,SP,SAO PAULO,UCHOA,355560,10151.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,137.91,uchoa
01/2021,SUDESTE,SP,SAO PAULO,UNIÃO PAULISTA,355570,1865.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,187.66,uniao_paulista
01/2021,SUDESTE,SP,SAO PAULO,URÂNIA,355580,9120.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,115.13,urania
01/2021,SUDESTE,SP,SAO PAULO,URU,355590,1153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,303.55,uru
01/2021,SUDESTE,SP,SAO PAULO,URUPÊS,355600,13888.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,176.41,urupes
01/2021,SUDESTE,SP,SAO PAULO,VALENTIM GENTIL,355610,13532.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,129.32,valentim_gentil
01/2021,SUDESTE,SP,SAO PAULO,VALINHOS,355620,131210.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29750.0,22.67,valinhos
01/2021,SUDESTE,SP,SAO PAULO,VALPARAÍSO,355630,26822.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,91.34,valparaiso
01/2021,SUDESTE,SP,SAO PAULO,VARGEM,355635,10692.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,65.46,vargem
01/2021,SUDESTE,SP,SAO PAULO,VARGEM GRANDE DO SUL,355640,43110.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,89.3,vargem_grande_do_sul
01/2021,SUDESTE,SP,SAO PAULO,VARGEM GRANDE PAULISTA,355645,53468.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,72.0,vargem_grande_paulista
01/2021,SUDESTE,SP,SAO PAULO,VÁRZEA PAULISTA,355650,123071.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61250.0,49.76,varzea_paulista
01/2021,SUDESTE,SP,SAO PAULO,VERA CRUZ,355660,10823.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,64.67,vera_cruz
01/2021,SUDESTE,SP,SAO PAULO,VINHEDO,355670,80111.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,17.47,vinhedo
01/2021,SUDESTE,SP,SAO PAULO,VIRADOURO,355680,19017.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,92.02,viradouro
01/2021,SUDESTE,SP,SAO PAULO,VISTA ALEGRE DO ALTO,355690,8989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,155.74,vista_alegre_do_alto
01/2021,SUDESTE,SP,SAO PAULO,VITÓRIA BRASIL,355695,1846.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,189.59,vitoria_brasil
01/2021,SUDESTE,SP,SAO PAULO,VOTORANTIM,355700,123599.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,16.99,votorantim
01/2021,SUDESTE,SP,SAO PAULO,VOTUPORANGA,355710,95338.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73500.0,77.09,votuporanga
01/2021,SUDESTE,SP,SAO PAULO,ZACARIAS,355715,2752.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,127.18,zacarias
01/2021,NORTE,TO,TOCANTINS,ABREULÂNDIA,170025,2594.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,134.92,abreulandia
01/2021,NORTE,TO,TOCANTINS,AGUIARNÓPOLIS,170030,6892.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,101.56,aguiarnopolis
01/2021,NORTE,TO,TOCANTINS,ALIANÇA DO TOCANTINS,170035,5346.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,130.93,alianca_do_tocantins
01/2021,NORTE,TO,TOCANTINS,ALMAS,170040,6979.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,150.45,almas
01/2021,NORTE,TO,TOCANTINS,ALVORADA,170070,8396.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,166.74,alvorada
01/2021,NORTE,TO,TOCANTINS,ANANÁS,170100,9492.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,221.23,ananas
01/2021,NORTE,TO,TOCANTINS,ANGICO,170105,3454.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,202.66,angico
01/2021,NORTE,TO,TOCANTINS,APARECIDA DO RIO NEGRO,170110,4848.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,144.38,aparecida_do_rio_negro
01/2021,NORTE,TO,TOCANTINS,ARAGOMINAS,170130,5731.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,183.21,aragominas
01/2021,NORTE,TO,TOCANTINS,ARAGUACEMA,170190,7155.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,195.66,araguacema
01/2021,NORTE,TO,TOCANTINS,ARAGUAÇU,170200,8467.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,206.68,araguacu
01/2021,NORTE,TO,TOCANTINS,ARAGUAÍNA,170210,183381.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157500.0,85.88,araguaina
01/2021,NORTE,TO,TOCANTINS,ARAGUANÃ,170215,5793.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,181.25,araguana
01/2021,NORTE,TO,TOCANTINS,ARAGUATINS,170220,36170.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500.0,145.14,araguatins
01/2021,NORTE,TO,TOCANTINS,ARAPOEMA,170230,6616.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,158.7,arapoema
01/2021,NORTE,TO,TOCANTINS,ARRAIAS,170240,10534.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,166.12,arraias
01/2021,NORTE,TO,TOCANTINS,AUGUSTINÓPOLIS,170255,18643.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,131.41,augustinopolis
01/2021,NORTE,TO,TOCANTINS,AURORA DO TOCANTINS,170270,3783.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,185.03,aurora_do_tocantins
01/2021,NORTE,TO,TOCANTINS,AXIXÁ DO TOCANTINS,170290,9787.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,178.8,axixa_do_tocantins
01/2021,NORTE,TO,TOCANTINS,BABAÇULÂNDIA,170300,10666.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,164.07,babaculandia
01/2021,NORTE,TO,TOCANTINS,BANDEIRANTES DO TOCANTINS,170305,3592.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,194.87,bandeirantes_do_tocantins
01/2021,NORTE,TO,TOCANTINS,BARRA DO OURO,170307,4632.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,151.12,barra_do_ouro
01/2021,NORTE,TO,TOCANTINS,BARROLÂNDIA,170310,5651.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,185.8,barrolandia
01/2021,NORTE,TO,TOCANTINS,BERNARDO SAYÃO,170320,4448.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,236.06,bernardo_sayao
01/2021,NORTE,TO,TOCANTINS,BOM JESUS DO TOCANTINS,170330,5008.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,139.77,bom_jesus_do_tocantins
01/2021,NORTE,TO,TOCANTINS,BRASILÂNDIA DO TOCANTINS,170360,2211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,158.29,brasilandia_do_tocantins
01/2021,NORTE,TO,TOCANTINS,BREJINHO DE NAZARÉ,170370,5519.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,126.83,brejinho_de_nazare
01/2021,NORTE,TO,TOCANTINS,BURITI DO TOCANTINS,170380,11497.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,121.77,buriti_do_tocantins
01/2021,NORTE,TO,TOCANTINS,CACHOEIRINHA,170382,2284.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,153.23,cachoeirinha
01/2021,NORTE,TO,TOCANTINS,CAMPOS LINDOS,170384,10312.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,101.82,campos_lindos
01/2021,NORTE,TO,TOCANTINS,CARIRI DO TOCANTINS,170386,4441.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,236.43,cariri_do_tocantins
01/2021,NORTE,TO,TOCANTINS,CARMOLÂNDIA,170388,2603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,134.46,carmolandia
01/2021,NORTE,TO,TOCANTINS,CARRASCO BONITO,170389,4130.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,169.49,carrasco_bonito
01/2021,NORTE,TO,TOCANTINS,CASEARA,170390,5442.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,128.62,caseara
01/2021,NORTE,TO,TOCANTINS,CENTENÁRIO,170410,2936.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,119.2,centenario
01/2021,NORTE,TO,TOCANTINS,CHAPADA DA NATIVIDADE,170510,3331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,105.07,chapada_da_natividade
01/2021,NORTE,TO,TOCANTINS,CHAPADA DE AREIA,170460,1410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,248.22,chapada_de_areia
01/2021,NORTE,TO,TOCANTINS,COLINAS DO TOCANTINS,170550,35851.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45500.0,126.91,colinas_do_tocantins
01/2021,NORTE,TO,TOCANTINS,COLMÉIA,171670,8141.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,214.96,colmeia
01/2021,NORTE,TO,TOCANTINS,COMBINADO,170555,4861.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,144.0,combinado
01/2021,NORTE,TO,TOCANTINS,CONCEIÇÃO DO TOCANTINS,170560,4087.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,171.27,conceicao_do_tocantins
01/2021,NORTE,TO,TOCANTINS,COUTO MAGALHÃES,170600,5639.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,124.13,couto_magalhaes
01/2021,NORTE,TO,TOCANTINS,CRISTALÂNDIA,170610,7278.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,192.36,cristalandia
01/2021,NORTE,TO,TOCANTINS,CRIXÁS DO TOCANTINS,170625,1735.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,201.72,crixas_do_tocantins
01/2021,NORTE,TO,TOCANTINS,DARCINÓPOLIS,170650,6174.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,113.37,darcinopolis
01/2021,NORTE,TO,TOCANTINS,DIANÓPOLIS,170700,22424.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,124.86,dianopolis
