ibge_municipio,ibge_municipio_7,municipio_nome_ibge,uf_sigla,phase2_eligibility,phase2_mc_score_median,phase2_mc_rank_median,phase2_mc_rank_p05,phase2_mc_rank_p95,phase2_mc_probability_top_decile
220660,2206605,Monte Alegre do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220650,2206506,Monsenhor Hipólito,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220640,2206407,Monsenhor Gil,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220620,2206209,Miguel Alves,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220610,2206100,Matias Olímpio,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220600,2206001,Marcos Parente,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220595,2205953,Marcolândia,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220590,2205904,Manoel Emídio,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220585,2205854,Madeiro,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220580,2205805,Luzilândia,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220570,2205706,Luís Correia,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220560,2205607,Landri Sales,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220558,2205581,Lagoa do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220556,2205565,Lagoa do Barro do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220555,2205557,Lagoa Alegre,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220775,2207751,Passagem Franca do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220760,2207603,Parnaguá,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220750,2207504,Palmeirais,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220740,2207405,Palmeira do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220735,2207355,Pajeú do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220730,2207306,Paes Landim,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220720,2207207,Padre Marcos,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220710,2207108,Olho D'Água do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220700,2207009,Oeiras,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220695,2206951,Novo Santo Antônio,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220690,2206902,Novo Oriente do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220680,2206803,Nossa Senhora dos Remédios,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220675,2206753,Nossa Senhora de Nazaré,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220672,2206720,Nazária,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220670,2206704,Nazaré do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220667,2206670,Morro do Chapéu do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220890,2208908,RIBEIRO GONCALVES,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220880,2208809,Regeneração,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220865,2208650,Queimada Nova,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220860,2208601,Prata do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220855,2208551,Porto Alegre do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220850,2208502,Porto,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220840,2208403,Piripiri,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220830,2208304,Piracuruca,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220820,2208205,Pio IX,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220810,2208106,Pimenteiras,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220800,2208007,Picos,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220795,2207959,Nova Santa Rita,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220790,2207900,Pedro II,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220785,2207850,Pavussu,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220780,2207801,Paulistana,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220777,2207777,Patos do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221040,2210409,São Miguel do Tapuio,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221035,2210359,São Lourenço do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221030,2210300,São Julião,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221000,2210003,São João do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220997,2209971,São João do Arraial,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220990,2209906,São João da Serra,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220987,2209872,São João da Fronteira,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220970,2209708,São Francisco do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220965,2209658,São Francisco de Assis do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220955,2209559,São Braz do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220940,2209401,Santo Antônio de Lisboa,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220930,2209302,Santa Luz,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220920,2209203,Santa Filomena,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220915,2209153,Santa Cruz dos Milagres,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220910,2209104,Santa Cruz do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
220900,2209005,Rio Grande do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230010,2300101,Abaiara,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221170,2211704,Wall Ferraz,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221160,2211605,Vila Nova do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221150,2211506,Vera Mendes,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221140,2211407,Várzea Grande,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221130,2211308,Valença do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221120,2211209,Uruçuí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221110,2211100,União,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221100,2211001,Teresina,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221097,2210979,Tanque do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221093,2210938,Sussuapara,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221070,2210706,Simões,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221065,2210656,Sigefredo Pacheco,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221063,2210631,Sebastião Leal,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221060,2210607,São Raimundo Nonato,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
221050,2210508,São Pedro do Piauí,PI,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230150,2301505,Arneiroz,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230140,2301406,Aratuba,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230130,2301307,Araripe,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230125,2301257,Ararendá,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230110,2301109,Aracati,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230100,2301000,Aquiraz,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230090,2300903,Apuiarés,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230080,2300804,Antonina do Norte,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230075,2300754,Amontada,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230070,2300705,Alto Santo,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230060,2300606,Altaneira,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230050,2300507,Alcântaras,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230040,2300408,Aiuaba,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230030,2300309,Acopiara,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230020,2300200,Acaraú,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230015,2300150,Acarape,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230280,2302800,Canindé,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230270,2302701,Campos Sales,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230260,2302602,Camocim,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230250,2302503,Brejo Santo,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230240,2302404,Boa Viagem,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230230,2302305,Bela Cruz,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230220,2302206,Beberibe,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230210,2302107,Baturité,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230205,2302057,Barroquinha,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230200,2302008,Barro,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230195,2301950,Barreira,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230190,2301901,Barbalha,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230185,2301851,Banabuiú,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230180,2301802,Baixio,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230170,2301703,Aurora,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230160,2301604,Assaré,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230423,2304236,Croatá,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230420,2304202,Crato,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230410,2304103,Crateús,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230400,2304004,Coreaú,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230395,2303956,Chorozinho,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230393,2303931,Choró,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230390,2303907,Chaval,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230380,2303808,Cedro,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230365,2303659,Catunda,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230350,2303501,Cascavel,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230340,2303402,Carnaubal,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230330,2303303,Cariús,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230320,2303204,Caririaçu,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230310,2303105,Cariré,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230300,2303006,Caridade,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230290,2302909,Capistrano,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230520,2305209,Hidrolândia,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230500,2305001,Guaraciaba do Norte,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230495,2304954,Guaiúba,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230490,2304905,Groaíras,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230480,2304806,Granjeiro,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230470,2304707,Granja,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230465,2304657,Graça,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230460,2304608,General Sampaio,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230450,2304509,Frecheirinha,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230445,2304459,Fortim,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230435,2304350,Forquilha,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230430,2304301,Farias Brito,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230428,2304285,Eusébio,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230427,2304277,Ereré,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230426,2304269,Deputado Irapuan Pinheiro,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230425,2304251,Cruz,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230630,2306306,Itapajé,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230620,2306207,Itaiçaba,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230610,2306108,Irauçuba,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230600,2306009,Iracema,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230590,2305902,Ipueiras,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230580,2305803,Ipu,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230570,2305704,Ipaumirim,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230565,2305654,Ipaporanga,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230560,2305605,Independência,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230550,2305506,Iguatu,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230540,2305407,Icó,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230535,2305357,Icapuí,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230533,2305332,Ibicuitinga,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230530,2305308,Ibiapina,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230526,2305266,Ibaretama,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230523,2305233,Horizonte,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230770,2307700,Maranguape,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230765,2307650,Maracanaú,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230763,2307635,Madalena,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230760,2307601,Limoeiro do Norte,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230750,2307502,Lavras da Mangabeira,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230740,2307403,Jucás,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230725,2307254,Jijoca de Jericoacoara,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230710,2307106,Jardim,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230700,2307007,Jaguaruana,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230690,2306900,Jaguaribe,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230680,2306801,Jaguaribara,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230670,2306702,Jaguaretama,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230660,2306603,Itatira,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230655,2306553,Itarema,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230650,2306504,Itapiúna,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230640,2306405,Itapipoca,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230910,2309102,Mulungu,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230900,2309003,Mucambo,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230890,2308906,Morrinhos,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230880,2308807,Moraújo,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230870,2308708,Morada Nova,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230860,2308609,Monsenhor Tabosa,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230850,2308500,Mombaça,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230840,2308401,Missão Velha,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230837,2308377,Miraíma,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230835,2308351,Milhã,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230830,2308302,Milagres,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230820,2308203,Meruoca,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230810,2308104,Mauriti,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230800,2308005,Massapê,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230790,2307908,Martinópole,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230780,2307809,Marco,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231050,2310506,Pedra Branca,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231040,2310407,Paramoti,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231030,2310308,Parambu,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231025,2310258,Paraipaba,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231020,2310209,Paracuru,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231010,2310100,Palmácia,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231000,2310001,Palhano,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230990,2309904,Pacujá,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230980,2309805,Pacoti,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230970,2309706,Pacatuba,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230960,2309607,Pacajus,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230950,2309508,Orós,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230945,2309458,Ocara,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230940,2309409,Novo Oriente,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230930,2309300,Nova Russas,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
230920,2309201,Nova Olinda,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231170,2311702,Reriutaba,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231160,2311603,Redenção,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231150,2311504,Quixeré,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231140,2311405,Quixeramobim,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231135,2311355,Quixelô,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231130,2311306,Quixadá,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231126,2311264,Quiterianópolis,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231123,2311231,Potiretama,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231120,2311207,Potengi,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231110,2311108,Porteiras,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231100,2311009,Poranga,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231090,2310902,Piquet Carneiro,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231085,2310852,Pindoretama,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231080,2310803,Pereiro,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231070,2310704,Pentecoste,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231060,2310605,Penaforte,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231320,2313203,Tamboril,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
231310,2313104,Tabuleiro do Norte,CE,eligible_phase2_geodesic_proxy,0.0,2874.0,2874.0,2874.0,0.0
