ibge_municipio_7,municipio_nome_ibge_seat,uf_sigla_ibge_seat,seat_latitude,seat_longitude,seat_category,seat_subcategory
2401305,Campo Grande,RN,-5.8639,-37.3112,Cidade,Sede Municipal
2401404,Baía Formosa,RN,-6.3692,-35.0072,Cidade,Sede Municipal
2401453,Baraúna,RN,-5.0776,-37.6176,Cidade,Sede Municipal
2401503,Barcelona,RN,-5.9506,-35.9281,Cidade,Sede Municipal
2401602,Bento Fernandes,RN,-5.6929,-35.8198,Cidade,Sede Municipal
2401651,Bodó,RN,-5.9866,-36.4134,Cidade,Sede Municipal
2401701,Bom Jesus,RN,-5.9823,-35.5817,Cidade,Sede Municipal
2401800,Brejinho,RN,-6.1915,-35.3589,Cidade,Sede Municipal
2401859,Caiçara do Norte,RN,-5.0616,-36.0487,Cidade,Sede Municipal
2401909,Caiçara do Rio do Vento,RN,-5.7596,-35.9987,Cidade,Sede Municipal
2402006,Caicó,RN,-6.4627,-37.0943,Cidade,Sede Municipal
2402105,Campo Redondo,RN,-6.2419,-36.1854,Cidade,Sede Municipal
2402204,Canguaretama,RN,-6.3805,-35.1296,Cidade,Sede Municipal
2402303,Caraúbas,RN,-5.7945,-37.5582,Cidade,Sede Municipal
2402402,Carnaúba dos Dantas,RN,-6.5558,-36.5937,Cidade,Sede Municipal
2402501,Carnaubais,RN,-5.338,-36.8341,Cidade,Sede Municipal
2402600,Ceará-Mirim,RN,-5.637,-35.4229,Cidade,Sede Municipal
2402709,Cerro Corá,RN,-6.0455,-36.3464,Cidade,Sede Municipal
2402808,Coronel Ezequiel,RN,-6.3855,-36.2166,Cidade,Sede Municipal
2402907,Coronel João Pessoa,RN,-6.2611,-38.4435,Cidade,Sede Municipal
2403004,Cruzeta,RN,-6.4123,-36.7901,Cidade,Sede Municipal
2403103,Currais Novos,RN,-6.2636,-36.5156,Cidade,Sede Municipal
2403202,Doutor Severiano,RN,-6.0947,-38.3749,Cidade,Sede Municipal
2403251,Parnamirim,RN,-5.9246,-35.2658,Cidade,Sede Municipal
2403301,Encanto,RN,-6.1126,-38.3069,Cidade,Sede Municipal
2403400,Equador,RN,-6.9463,-36.7137,Cidade,Sede Municipal
2403509,Espírito Santo,RN,-6.3315,-35.308,Cidade,Sede Municipal
2403608,Extremoz,RN,-5.7068,-35.3056,Cidade,Sede Municipal
2403707,Felipe Guerra,RN,-5.6002,-37.6933,Cidade,Sede Municipal
2403756,Fernando Pedroza,RN,-5.6972,-36.5313,Cidade,Sede Municipal
2403806,Florânia,RN,-6.1257,-36.8177,Cidade,Sede Municipal
2403905,Francisco Dantas,RN,-6.0894,-38.1235,Cidade,Sede Municipal
2404002,Frutuoso Gomes,RN,-6.1605,-37.8411,Cidade,Sede Municipal
2404101,Galinhos,RN,-5.0915,-36.2748,Cidade,Sede Municipal
2404200,Goianinha,RN,-6.2703,-35.2104,Cidade,Sede Municipal
2404309,Governador Dix-Sept Rosado,RN,-5.4586,-37.5194,Cidade,Sede Municipal
2404408,Grossos,RN,-4.9828,-37.1536,Cidade,Sede Municipal
2404507,Guamaré,RN,-5.1073,-36.3181,Cidade,Sede Municipal
2404606,Ielmo Marinho,RN,-5.8235,-35.5527,Cidade,Sede Municipal
2404705,Ipanguaçu,RN,-5.5074,-36.8586,Cidade,Sede Municipal
2404804,Ipueira,RN,-6.8154,-37.1983,Cidade,Sede Municipal
2404853,Itajá,RN,-5.6435,-36.871,Cidade,Sede Municipal
2404903,Itaú,RN,-5.842,-37.9929,Cidade,Sede Municipal
2405009,Jaçanã,RN,-6.4261,-36.2039,Cidade,Sede Municipal
2405108,Jandaíra,RN,-5.3555,-36.1281,Cidade,Sede Municipal
2405207,Janduís,RN,-6.0157,-37.4083,Cidade,Sede Municipal
2405306,Januário Cicco,RN,-6.1584,-35.6032,Cidade,Sede Municipal
2405405,Japi,RN,-6.4672,-35.9456,Cidade,Sede Municipal
2405504,Jardim de Angicos,RN,-5.6528,-35.9697,Cidade,Sede Municipal
2405603,Jardim de Piranhas,RN,-6.3791,-37.3494,Cidade,Sede Municipal
2405702,Jardim do Seridó,RN,-6.5842,-36.7744,Cidade,Sede Municipal
2405801,João Câmara,RN,-5.5391,-35.817,Cidade,Sede Municipal
2405900,João Dias,RN,-6.2763,-37.797,Cidade,Sede Municipal
2406007,José da Penha,RN,-6.3199,-38.2855,Cidade,Sede Municipal
2406106,Jucurutu,RN,-6.0357,-37.0221,Cidade,Sede Municipal
2406155,Jundiá,RN,-6.2693,-35.3281,Cidade,Sede Municipal
2406205,Lagoa d'Anta,RN,-6.3937,-35.5958,Cidade,Sede Municipal
2406304,Lagoa de Pedras,RN,-6.1495,-35.4364,Cidade,Sede Municipal
2406403,Lagoa de Velhos,RN,-6.0023,-35.8689,Cidade,Sede Municipal
2406502,Lagoa Nova,RN,-6.0972,-36.4673,Cidade,Sede Municipal
2406601,Lagoa Salgada,RN,-6.1242,-35.4773,Cidade,Sede Municipal
2406700,Lajes,RN,-5.6977,-36.2419,Cidade,Sede Municipal
2406809,Lajes Pintadas,RN,-6.1487,-36.1166,Cidade,Sede Municipal
2406908,Lucrécia,RN,-6.1172,-37.8123,Cidade,Sede Municipal
2407005,Luís Gomes,RN,-6.4153,-38.3889,Cidade,Sede Municipal
2407104,Macaíba,RN,-5.8599,-35.356,Cidade,Sede Municipal
2407203,Macau,RN,-5.1164,-36.6348,Cidade,Sede Municipal
2407252,Major Sales,RN,-6.4013,-38.3207,Cidade,Sede Municipal
2407302,Marcelino Vieira,RN,-6.2951,-38.167,Cidade,Sede Municipal
2407401,Martins,RN,-6.0906,-37.9118,Cidade,Sede Municipal
2407500,Maxaranguape,RN,-5.5191,-35.258,Cidade,Sede Municipal
2407609,Messias Targino,RN,-6.0784,-37.514,Cidade,Sede Municipal
2407708,Montanhas,RN,-6.4865,-35.2868,Cidade,Sede Municipal
2407807,Monte Alegre,RN,-6.0675,-35.3324,Cidade,Sede Municipal
2407906,Monte das Gameleiras,RN,-6.4396,-35.7842,Cidade,Sede Municipal
2408003,Mossoró,RN,-5.1922,-37.345,Cidade,Sede Municipal
2408102,Natal,RN,-5.8301,-35.2128,Cidade,Sede Municipal
2408201,Nísia Floresta,RN,-6.0911,-35.2088,Cidade,Sede Municipal
2408300,Nova Cruz,RN,-6.4749,-35.4355,Cidade,Sede Municipal
2408409,Olho d'Água do Borges,RN,-5.9569,-37.7035,Cidade,Sede Municipal
2408508,Ouro Branco,RN,-6.7024,-36.9449,Cidade,Sede Municipal
2408607,Paraná,RN,-6.4852,-38.3125,Cidade,Sede Municipal
2408706,Paraú,RN,-5.778,-37.1005,Cidade,Sede Municipal
2408805,Parazinho,RN,-5.2263,-35.8399,Cidade,Sede Municipal
2408904,Parelhas,RN,-6.688,-36.6566,Cidade,Sede Municipal
2408953,Rio do Fogo,RN,-5.2748,-35.3824,Cidade,Sede Municipal
2409100,Passa e Fica,RN,-6.4354,-35.6428,Cidade,Sede Municipal
2409209,Passagem,RN,-6.2789,-35.377,Cidade,Sede Municipal
2409308,Patu,RN,-6.1099,-37.6379,Cidade,Sede Municipal
2409332,Santa Maria,RN,-5.841,-35.6942,Cidade,Sede Municipal
2409407,Pau dos Ferros,RN,-6.1127,-38.2035,Cidade,Sede Municipal
2409506,Pedra Grande,RN,-5.1507,-35.8784,Cidade,Sede Municipal
2409605,Pedra Preta,RN,-5.5813,-36.1047,Cidade,Sede Municipal
2409704,Pedro Avelino,RN,-5.5193,-36.3876,Cidade,Sede Municipal
2409803,Pedro Velho,RN,-6.4397,-35.2199,Cidade,Sede Municipal
2409902,Pendências,RN,-5.2564,-36.7194,Cidade,Sede Municipal
2410009,Pilões,RN,-6.2694,-38.0413,Cidade,Sede Municipal
2410108,Poço Branco,RN,-5.6214,-35.6571,Cidade,Sede Municipal
2410207,Portalegre,RN,-6.0267,-37.9873,Cidade,Sede Municipal
2410256,Porto do Mangue,RN,-5.0675,-36.7802,Cidade,Sede Municipal
2410306,Serra Caiada,RN,-6.107,-35.7122,Cidade,Sede Municipal
2410405,Pureza,RN,-5.4672,-35.5559,Cidade,Sede Municipal
2410504,Rafael Fernandes,RN,-6.1944,-38.2251,Cidade,Sede Municipal
2410603,Rafael Godeiro,RN,-6.0749,-37.7169,Cidade,Sede Municipal
2410702,Riacho da Cruz,RN,-5.9363,-37.9461,Cidade,Sede Municipal
2410801,Riacho de Santana,RN,-6.2651,-38.316,Cidade,Sede Municipal
2410900,Riachuelo,RN,-5.8179,-35.8247,Cidade,Sede Municipal
2411007,Rodolfo Fernandes,RN,-5.789,-38.0604,Cidade,Sede Municipal
2411056,Tibau,RN,-4.8359,-37.2554,Cidade,Sede Municipal
2411106,Ruy Barbosa,RN,-5.8811,-35.9347,Cidade,Sede Municipal
2411205,Santa Cruz,RN,-6.2298,-36.0195,Cidade,Sede Municipal
2411403,Santana do Matos,RN,-5.9581,-36.6544,Cidade,Sede Municipal
2411429,Santana do Seridó,RN,-6.7708,-36.7333,Cidade,Sede Municipal
2411502,Santo Antônio,RN,-6.3082,-35.4782,Cidade,Sede Municipal
2411601,São Bento do Norte,RN,-5.067,-36.0422,Cidade,Sede Municipal
2411700,São Bento do Trairí,RN,-6.3427,-36.0854,Cidade,Sede Municipal
2411809,São Fernando,RN,-6.3774,-37.1859,Cidade,Sede Municipal
2411908,São Francisco do Oeste,RN,-5.9986,-38.1677,Cidade,Sede Municipal
2412005,São Gonçalo do Amarante,RN,-5.7894,-35.3361,Cidade,Sede Municipal
2412104,São João do Sabugi,RN,-6.7184,-37.2008,Cidade,Sede Municipal
2412203,São José de Mipibu,RN,-6.0731,-35.2387,Cidade,Sede Municipal
2412302,São José do Campestre,RN,-6.3187,-35.712,Cidade,Sede Municipal
2412401,São José do Seridó,RN,-6.4499,-36.8786,Cidade,Sede Municipal
2412500,São Miguel,RN,-6.2126,-38.4982,Cidade,Sede Municipal
2412559,São Miguel do Gostoso,RN,-5.1228,-35.6357,Cidade,Sede Municipal
2412609,São Paulo do Potengi,RN,-5.8945,-35.7644,Cidade,Sede Municipal
2412708,São Pedro,RN,-5.8976,-35.6341,Cidade,Sede Municipal
2412807,São Rafael,RN,-5.8028,-36.8869,Cidade,Sede Municipal
2412906,São Tomé,RN,-5.9748,-36.0732,Cidade,Sede Municipal
2413003,São Vicente,RN,-6.2169,-36.6822,Cidade,Sede Municipal
2413102,Senador Elói de Souza,RN,-6.0358,-35.6927,Cidade,Sede Municipal
2413201,Senador Georgino Avelino,RN,-6.1612,-35.1227,Cidade,Sede Municipal
2413300,Serra de São Bento,RN,-6.4167,-35.7047,Cidade,Sede Municipal
2413359,Serra do Mel,RN,-5.1758,-37.0396,Cidade,Sede Municipal
2413409,Serra Negra do Norte,RN,-6.6668,-37.3957,Cidade,Sede Municipal
2413508,Serrinha,RN,-6.2792,-35.4981,Cidade,Sede Municipal
2413557,Serrinha dos Pintos,RN,-6.1129,-37.9568,Cidade,Sede Municipal
2413607,Severiano Melo,RN,-5.781,-37.9583,Cidade,Sede Municipal
2413706,Sítio Novo,RN,-6.105,-35.9101,Cidade,Sede Municipal
2413805,Taboleiro Grande,RN,-5.9288,-38.0441,Cidade,Sede Municipal
2413904,Taipu,RN,-5.6209,-35.597,Cidade,Sede Municipal
2414001,Tangará,RN,-6.1999,-35.8007,Cidade,Sede Municipal
2414100,Tenente Ananias,RN,-6.4686,-38.1796,Cidade,Sede Municipal
2414159,Tenente Laurentino Cruz,RN,-6.147,-36.7185,Cidade,Sede Municipal
2414209,Tibau do Sul,RN,-6.187,-35.0918,Cidade,Sede Municipal
2414308,Timbaúba dos Batistas,RN,-6.4651,-37.2744,Cidade,Sede Municipal
2414407,Touros,RN,-5.2002,-35.4573,Cidade,Sede Municipal
2414456,Triunfo Potiguar,RN,-5.8655,-37.188,Cidade,Sede Municipal
2414506,Umarizal,RN,-5.9888,-37.8132,Cidade,Sede Municipal
2414605,Upanema,RN,-5.641,-37.258,Cidade,Sede Municipal
2414704,Várzea,RN,-6.3468,-35.3761,Cidade,Sede Municipal
2414753,Venha-Ver,RN,-6.3223,-38.4892,Cidade,Sede Municipal
2414803,Vera Cruz,RN,-6.044,-35.4326,Cidade,Sede Municipal
2414902,Viçosa,RN,-5.9945,-37.9445,Cidade,Sede Municipal
2415008,Vila Flor,RN,-6.3168,-35.0763,Cidade,Sede Municipal
2500106,Água Branca,PB,-7.5133,-37.6389,Cidade,Sede Municipal
2500205,Aguiar,PB,-7.0916,-38.1724,Cidade,Sede Municipal
2500304,Alagoa Grande,PB,-7.0392,-35.6305,Cidade,Sede Municipal
2500403,Alagoa Nova,PB,-7.061,-35.7633,Cidade,Sede Municipal
2500502,Alagoinha,PB,-6.9515,-35.5468,Cidade,Sede Municipal
2500536,Alcantil,PB,-7.7423,-36.0649,Cidade,Sede Municipal
2500577,Algodão de Jandaíra,PB,-6.9042,-36.0111,Cidade,Sede Municipal
2500601,Alhandra,PB,-7.4364,-34.9127,Cidade,Sede Municipal
2500700,São João do Rio do Peixe,PB,-6.7231,-38.4543,Cidade,Sede Municipal
2500734,Amparo,PB,-7.5696,-37.0645,Cidade,Sede Municipal
2500775,Aparecida,PB,-6.7848,-38.0841,Cidade,Sede Municipal
2500809,Araçagi,PB,-6.851,-35.3874,Cidade,Sede Municipal
2500908,Arara,PB,-6.8297,-35.7591,Cidade,Sede Municipal
2501005,Araruna,PB,-6.5304,-35.7403,Cidade,Sede Municipal
2501104,Areia,PB,-6.9671,-35.7025,Cidade,Sede Municipal
2501153,Areia de Baraúnas,PB,-7.1236,-36.9457,Cidade,Sede Municipal
2501203,Areial,PB,-7.0507,-35.9282,Cidade,Sede Municipal
2501302,Aroeiras,PB,-7.5466,-35.7081,Cidade,Sede Municipal
2501351,Assunção,PB,-7.0735,-36.7276,Cidade,Sede Municipal
2501401,Baía da Traição,PB,-6.6877,-34.9377,Cidade,Sede Municipal
2501500,Bananeiras,PB,-6.7542,-35.6339,Cidade,Sede Municipal
2501534,Baraúna,PB,-6.6437,-36.251,Cidade,Sede Municipal
2501575,Barra de Santana,PB,-7.5233,-35.9995,Cidade,Sede Municipal
2501609,Barra de Santa Rosa,PB,-6.7206,-36.0604,Cidade,Sede Municipal
2501708,Barra de São Miguel,PB,-7.7511,-36.3186,Cidade,Sede Municipal
2501807,Bayeux,PB,-7.1251,-34.9268,Cidade,Sede Municipal
2501906,Belém,PB,-6.6966,-35.5378,Cidade,Sede Municipal
2502003,Belém do Brejo do Cruz,PB,-6.1904,-37.5367,Cidade,Sede Municipal
2502052,Bernardino Batista,PB,-6.4542,-38.5501,Cidade,Sede Municipal
2502102,Boa Ventura,PB,-7.4201,-38.2177,Cidade,Sede Municipal
2502151,Boa Vista,PB,-7.2631,-36.2426,Cidade,Sede Municipal
2502201,Bom Jesus,PB,-6.8154,-38.6555,Cidade,Sede Municipal
2502300,Bom Sucesso,PB,-6.4441,-37.9298,Cidade,Sede Municipal
2502409,Bonito de Santa Fé,PB,-7.3148,-38.5168,Cidade,Sede Municipal
2502508,Boqueirão,PB,-7.4809,-36.1291,Cidade,Sede Municipal
2502607,Igaracy,PB,-7.1789,-38.1483,Cidade,Sede Municipal
2502706,Borborema,PB,-6.8068,-35.5998,Cidade,Sede Municipal
2502805,Brejo do Cruz,PB,-6.3503,-37.4969,Cidade,Sede Municipal
2502904,Brejo dos Santos,PB,-6.3766,-37.828,Cidade,Sede Municipal
2503001,Caaporã,PB,-7.5155,-34.9175,Cidade,Sede Municipal
2503100,Cabaceiras,PB,-7.4883,-36.2858,Cidade,Sede Municipal
2503209,Cabedelo,PB,-6.9769,-34.8293,Cidade,Sede Municipal
2503308,Cachoeira dos Índios,PB,-6.9222,-38.6734,Cidade,Sede Municipal
2503407,Cacimba de Areia,PB,-7.1285,-37.1566,Cidade,Sede Municipal
2503506,Cacimba de Dentro,PB,-6.6416,-35.7923,Cidade,Sede Municipal
2503555,Cacimbas,PB,-7.2111,-37.0589,Cidade,Sede Municipal
2503605,Caiçara,PB,-6.6157,-35.4683,Cidade,Sede Municipal
2503704,Cajazeiras,PB,-6.8877,-38.5589,Cidade,Sede Municipal
2503753,Cajazeirinhas,PB,-6.9622,-37.7995,Cidade,Sede Municipal
2503803,Caldas Brandão,PB,-7.1678,-35.3501,Cidade,Sede Municipal
2503902,Camalaú,PB,-7.8886,-36.8238,Cidade,Sede Municipal
2504009,Campina Grande,PB,-7.2191,-35.8898,Cidade,Sede Municipal
2504033,Capim,PB,-6.9206,-35.1735,Cidade,Sede Municipal
2504074,Caraúbas,PB,-7.7284,-36.4946,Cidade,Sede Municipal
2504108,Carrapateira,PB,-7.0386,-38.3442,Cidade,Sede Municipal
2504157,Casserengue,PB,-6.7821,-35.8187,Cidade,Sede Municipal
2504207,Catingueira,PB,-7.1244,-37.6078,Cidade,Sede Municipal
2504306,Catolé do Rocha,PB,-6.343,-37.746,Cidade,Sede Municipal
2504355,Caturité,PB,-7.4194,-36.0202,Cidade,Sede Municipal
2504405,Conceição,PB,-7.5601,-38.5024,Cidade,Sede Municipal
2504504,Condado,PB,-6.9108,-37.6025,Cidade,Sede Municipal
2504603,Conde,PB,-7.2611,-34.912,Cidade,Sede Municipal
2504702,Congo,PB,-7.7964,-36.6598,Cidade,Sede Municipal
2504801,Coremas,PB,-7.0159,-37.9467,Cidade,Sede Municipal
2504850,Coxixola,PB,-7.6314,-36.6033,Cidade,Sede Municipal
2504900,Cruz do Espírito Santo,PB,-7.1417,-35.0913,Cidade,Sede Municipal
2505006,Cubati,PB,-6.8652,-36.3515,Cidade,Sede Municipal
2505105,Cuité,PB,-6.4855,-36.152,Cidade,Sede Municipal
2505204,Cuitegi,PB,-6.8977,-35.5243,Cidade,Sede Municipal
2505238,Cuité de Mamanguape,PB,-6.9121,-35.2483,Cidade,Sede Municipal
2505279,Curral de Cima,PB,-6.7183,-35.2667,Cidade,Sede Municipal
2505303,Curral Velho,PB,-7.5376,-38.1969,Cidade,Sede Municipal
2505352,Damião,PB,-6.63,-35.906,Cidade,Sede Municipal
2505402,Desterro,PB,-7.2886,-37.0884,Cidade,Sede Municipal
2505501,Vista Serrana,PB,-6.7395,-37.5677,Cidade,Sede Municipal
2505600,Diamante,PB,-7.4263,-38.2668,Cidade,Sede Municipal
2505709,Dona Inês,PB,-6.6065,-35.6277,Cidade,Sede Municipal
2505808,Duas Estradas,PB,-6.6861,-35.4181,Cidade,Sede Municipal
2505907,Emas,PB,-7.1058,-37.7152,Cidade,Sede Municipal
2506004,Esperança,PB,-7.0179,-35.8584,Cidade,Sede Municipal
2506103,Fagundes,PB,-7.3584,-35.7834,Cidade,Sede Municipal
2506202,Frei Martinho,PB,-6.4035,-36.4548,Cidade,Sede Municipal
2506251,Gado Bravo,PB,-7.5824,-35.7915,Cidade,Sede Municipal
2506301,Guarabira,PB,-6.8531,-35.4892,Cidade,Sede Municipal
2506400,Gurinhém,PB,-7.1261,-35.4259,Cidade,Sede Municipal
2506509,Gurjão,PB,-7.2475,-36.489,Cidade,Sede Municipal
2506608,Ibiara,PB,-7.4996,-38.4029,Cidade,Sede Municipal
2506707,Imaculada,PB,-7.39,-37.5089,Cidade,Sede Municipal
2506806,Ingá,PB,-7.2895,-35.6103,Cidade,Sede Municipal
2506905,Itabaiana,PB,-7.33,-35.336,Cidade,Sede Municipal
2507002,Itaporanga,PB,-7.3058,-38.1491,Cidade,Sede Municipal
2507101,Itapororoca,PB,-6.8286,-35.247,Cidade,Sede Municipal
2507200,Itatuba,PB,-7.3769,-35.63,Cidade,Sede Municipal
2507309,Jacaraú,PB,-6.6151,-35.2914,Cidade,Sede Municipal
2507408,Jericó,PB,-6.554,-37.8087,Cidade,Sede Municipal
2507507,João Pessoa,PB,-7.1688,-34.8638,Cidade,Sede Municipal
2507606,Juarez Távora,PB,-7.1747,-35.5892,Cidade,Sede Municipal
2507705,Juazeirinho,PB,-7.0686,-36.5757,Cidade,Sede Municipal
2507804,Junco do Seridó,PB,-6.9953,-36.7143,Cidade,Sede Municipal
2507903,Juripiranga,PB,-7.3751,-35.2384,Cidade,Sede Municipal
2508000,Juru,PB,-7.5382,-37.8185,Cidade,Sede Municipal
2508109,Lagoa,PB,-6.5906,-37.9151,Cidade,Sede Municipal
2508208,Lagoa de Dentro,PB,-6.6742,-35.3773,Cidade,Sede Municipal
2508307,Lagoa Seca,PB,-7.1568,-35.8536,Cidade,Sede Municipal
2508406,Lastro,PB,-6.515,-38.1781,Cidade,Sede Municipal
2508505,Livramento,PB,-7.3755,-36.9476,Cidade,Sede Municipal
2508554,Logradouro,PB,-6.6148,-35.4424,Cidade,Sede Municipal
2508604,Lucena,PB,-6.8989,-34.8706,Cidade,Sede Municipal
2508703,Mãe d'Água,PB,-7.2589,-37.4265,Cidade,Sede Municipal
2508802,Malta,PB,-6.9076,-37.5212,Cidade,Sede Municipal
2508901,Mamanguape,PB,-6.8356,-35.1202,Cidade,Sede Municipal
2509008,Manaíra,PB,-7.7061,-38.1532,Cidade,Sede Municipal
2509057,Marcação,PB,-6.7675,-35.0134,Cidade,Sede Municipal
2509107,Mari,PB,-7.0607,-35.3193,Cidade,Sede Municipal
2509156,Marizópolis,PB,-6.8444,-38.3533,Cidade,Sede Municipal
2509206,Massaranduba,PB,-7.1802,-35.7343,Cidade,Sede Municipal
2509305,Mataraca,PB,-6.6016,-35.0503,Cidade,Sede Municipal
2509339,Matinhas,PB,-7.1221,-35.7714,Cidade,Sede Municipal
2509370,Mato Grosso,PB,-6.5429,-37.7135,Cidade,Sede Municipal
2509396,Maturéia,PB,-7.2666,-37.3496,Cidade,Sede Municipal
2509404,Mogeiro,PB,-7.3025,-35.478,Cidade,Sede Municipal
2509503,Montadas,PB,-7.0872,-35.9601,Cidade,Sede Municipal
2509602,Monte Horebe,PB,-7.2145,-38.5863,Cidade,Sede Municipal
2509701,Monteiro,PB,-7.8915,-37.126,Cidade,Sede Municipal
2509800,Mulungu,PB,-7.0307,-35.4652,Cidade,Sede Municipal
2509909,Natuba,PB,-7.642,-35.5542,Cidade,Sede Municipal
2510006,Nazarezinho,PB,-6.9163,-38.3243,Cidade,Sede Municipal
2510105,Nova Floresta,PB,-6.4577,-36.2047,Cidade,Sede Municipal
2510204,Nova Olinda,PB,-7.4792,-38.0423,Cidade,Sede Municipal
2510303,Nova Palmeira,PB,-6.6766,-36.4158,Cidade,Sede Municipal
2510402,Olho d'Água,PB,-7.2288,-37.7487,Cidade,Sede Municipal
2510501,Olivedos,PB,-6.9895,-36.243,Cidade,Sede Municipal
2510600,Ouro Velho,PB,-7.6208,-37.1512,Cidade,Sede Municipal
2510659,Parari,PB,-7.3179,-36.6542,Cidade,Sede Municipal
2510709,Passagem,PB,-7.1373,-37.0475,Cidade,Sede Municipal
2510808,Patos,PB,-7.0264,-37.2768,Cidade,Sede Municipal
2510907,Paulista,PB,-6.5937,-37.6242,Cidade,Sede Municipal
2511004,Pedra Branca,PB,-7.4268,-38.0683,Cidade,Sede Municipal
2511103,Pedra Lavrada,PB,-6.7556,-36.4646,Cidade,Sede Municipal
2511202,Pedras de Fogo,PB,-7.4018,-35.1157,Cidade,Sede Municipal
2511301,Piancó,PB,-7.1988,-37.9286,Cidade,Sede Municipal
2511400,Picuí,PB,-6.5088,-36.3512,Cidade,Sede Municipal
2511509,Pilar,PB,-7.2669,-35.2591,Cidade,Sede Municipal
2511608,Pilões,PB,-6.8688,-35.6137,Cidade,Sede Municipal
2511707,Pilõezinhos,PB,-6.8429,-35.5312,Cidade,Sede Municipal
2511806,Pirpirituba,PB,-6.7812,-35.4962,Cidade,Sede Municipal
2511905,Pitimbu,PB,-7.4733,-34.8082,Cidade,Sede Municipal
2512002,Pocinhos,PB,-7.0775,-36.0588,Cidade,Sede Municipal
2512036,Poço Dantas,PB,-6.4052,-38.4977,Cidade,Sede Municipal
2512077,Poço de José de Moura,PB,-6.5764,-38.5113,Cidade,Sede Municipal
2512101,Pombal,PB,-6.7712,-37.7986,Cidade,Sede Municipal
2512200,Prata,PB,-7.6948,-37.0844,Cidade,Sede Municipal
2512309,Princesa Isabel,PB,-7.7352,-37.9944,Cidade,Sede Municipal
2512408,Puxinanã,PB,-7.147,-35.9634,Cidade,Sede Municipal
2512507,Queimadas,PB,-7.3623,-35.9001,Cidade,Sede Municipal
2512606,Quixaba,PB,-7.031,-37.1479,Cidade,Sede Municipal
2512705,Remígio,PB,-6.9657,-35.7953,Cidade,Sede Municipal
2512721,Pedro Régis,PB,-6.6382,-35.2912,Cidade,Sede Municipal
2512747,Riachão,PB,-6.541,-35.6597,Cidade,Sede Municipal
2512754,Riachão do Bacamarte,PB,-7.25,-35.6631,Cidade,Sede Municipal
2512762,Riachão do Poço,PB,-7.1466,-35.2642,Cidade,Sede Municipal
2512788,Riacho de Santo Antônio,PB,-7.6938,-36.1569,Cidade,Sede Municipal
2512804,Riacho dos Cavalos,PB,-6.4358,-37.6522,Cidade,Sede Municipal
2512903,Rio Tinto,PB,-6.8107,-35.0756,Cidade,Sede Municipal
2513000,Salgadinho,PB,-7.1026,-36.8442,Cidade,Sede Municipal
2513109,Salgado de São Félix,PB,-7.3556,-35.4346,Cidade,Sede Municipal
2513158,Santa Cecília,PB,-7.7441,-35.8794,Cidade,Sede Municipal
2513208,Santa Cruz,PB,-6.5343,-38.0614,Cidade,Sede Municipal
2513307,Santa Helena,PB,-6.7219,-38.6405,Cidade,Sede Municipal
2513356,Santa Inês,PB,-7.6271,-38.5593,Cidade,Sede Municipal
2513406,Santa Luzia,PB,-6.8695,-36.9186,Cidade,Sede Municipal
2513505,Santana de Mangueira,PB,-7.5515,-38.3369,Cidade,Sede Municipal
2513604,Santana dos Garrotes,PB,-7.3829,-37.9906,Cidade,Sede Municipal
2513653,Joca Claudino,PB,-6.4849,-38.4775,Cidade,Sede Municipal
2513703,Santa Rita,PB,-7.1205,-34.9764,Cidade,Sede Municipal
2513802,Santa Teresinha,PB,-7.0852,-37.4439,Cidade,Sede Municipal
2513851,Santo André,PB,-7.2192,-36.631,Cidade,Sede Municipal
2513901,São Bento,PB,-6.491,-37.4504,Cidade,Sede Municipal
2513927,São Bentinho,PB,-6.8905,-37.7269,Cidade,Sede Municipal
2513943,São Domingos do Cariri,PB,-7.633,-36.4313,Cidade,Sede Municipal
2513968,São Domingos,PB,-6.815,-37.9418,Cidade,Sede Municipal
2513984,São Francisco,PB,-6.6197,-38.0949,Cidade,Sede Municipal
2514008,São João do Cariri,PB,-7.3919,-36.5324,Cidade,Sede Municipal
2514107,São João do Tigre,PB,-8.0806,-36.8484,Cidade,Sede Municipal
2514206,São José da Lagoa Tapada,PB,-6.9405,-38.1646,Cidade,Sede Municipal
2514305,São José de Caiana,PB,-7.2515,-38.3005,Cidade,Sede Municipal
2514404,São José de Espinharas,PB,-6.8473,-37.3263,Cidade,Sede Municipal
2514453,São José dos Ramos,PB,-7.2491,-35.3803,Cidade,Sede Municipal
2514503,São José de Piranhas,PB,-7.1196,-38.4994,Cidade,Sede Municipal
2514552,São José de Princesa,PB,-7.7404,-38.0981,Cidade,Sede Municipal
2514602,São José do Bonfim,PB,-7.1621,-37.3089,Cidade,Sede Municipal
2514651,São José do Brejo do Cruz,PB,-6.2133,-37.3554,Cidade,Sede Municipal
2514701,São José do Sabugi,PB,-6.775,-36.7952,Cidade,Sede Municipal
2514800,São José dos Cordeiros,PB,-7.3911,-36.8065,Cidade,Sede Municipal
2514909,São Mamede,PB,-6.9273,-37.0965,Cidade,Sede Municipal
2515005,São Miguel de Taipu,PB,-7.2505,-35.2089,Cidade,Sede Municipal
2515104,São Sebastião de Lagoa de Roça,PB,-7.1033,-35.8663,Cidade,Sede Municipal
2515203,São Sebastião do Umbuzeiro,PB,-8.1533,-37.0086,Cidade,Sede Municipal
