osm_feature_id,osm_type,osm_id,name,operator,brand,latitude,longitude,source,valid_coordinates
node/5165683432,node,5165683432,Droga Soure,,,-0.7266736,-48.520008,OpenStreetMap amenity=pharmacy,True
node/5167983801,node,5167983801,Pague Menos,,Pague Menos,-13.0051489,-38.4584109,OpenStreetMap amenity=pharmacy,True
node/5167983926,node,5167983926,Drogasil,,Drogasil,-13.0125195,-38.4838548,OpenStreetMap amenity=pharmacy,True
node/5167984057,node,5167984057,Drogasil,,Drogasil,-13.0052548,-38.4989794,OpenStreetMap amenity=pharmacy,True
node/5168316203,node,5168316203,Agafarma,,Agafarma,-29.9538563,-51.1773591,OpenStreetMap amenity=pharmacy,True
node/5169894422,node,5169894422,Drogarias Ultra Popular,,,-12.9287469,-38.5036225,OpenStreetMap amenity=pharmacy,True
node/5169936323,node,5169936323,Extrafarma,,Extrafarma,-13.0134168,-38.4837983,OpenStreetMap amenity=pharmacy,True
node/5169938380,node,5169938380,São João,Comércio de Medicamentos Brair Ltda,,-29.6865179,-53.8081862,OpenStreetMap amenity=pharmacy,True
node/5169949521,node,5169949521,Pague Menos,,Pague Menos,-13.0135728,-38.4832264,OpenStreetMap amenity=pharmacy,True
node/5172144023,node,5172144023,Drogaria Atalaia,,,-19.7912579,-44.0046473,OpenStreetMap amenity=pharmacy,True
node/5175279265,node,5175279265,,,,-2.499668,-44.3074613,OpenStreetMap amenity=pharmacy,True
node/5175619118,node,5175619118,FarMais,,,-22.9028177,-43.2180952,OpenStreetMap amenity=pharmacy,True
node/5179713191,node,5179713191,Drogaria Cidade,,,-30.3340132,-54.3233194,OpenStreetMap amenity=pharmacy,True
node/5179992483,node,5179992483,Drogaria Cidade,,,-30.3376747,-54.3196779,OpenStreetMap amenity=pharmacy,True
node/5180375862,node,5180375862,Drogaria Cidade,,,-30.3400469,-54.3167628,OpenStreetMap amenity=pharmacy,True
node/5181047101,node,5181047101,Farmácia Preço Popular,,,-26.9273909,-49.1206804,OpenStreetMap amenity=pharmacy,True
node/5182441705,node,5182441705,A Fórmula,,,-13.0075664,-38.5244945,OpenStreetMap amenity=pharmacy,True
node/5182776630,node,5182776630,Farmácia Angeloni,,,-26.9258209,-49.056577,OpenStreetMap amenity=pharmacy,True
node/5185965474,node,5185965474,Farmácia Municipal,,,-23.2673095,-51.0494264,OpenStreetMap amenity=pharmacy,True
node/5187442684,node,5187442684,Exclusiva Farma,,,-26.8920589,-49.0982477,OpenStreetMap amenity=pharmacy,True
node/5187464640,node,5187464640,Farmácia Cooper,,,-26.9278226,-49.1206723,OpenStreetMap amenity=pharmacy,True
node/5191165222,node,5191165222,Vicoflora,,,-15.7710592,-47.884502,OpenStreetMap amenity=pharmacy,True
node/5192372806,node,5192372806,Fórmula Certa,,,-26.4961587,-49.090143,OpenStreetMap amenity=pharmacy,True
node/5192389674,node,5192389674,Drogaria Rio Branco,,,-23.5406736,-46.7947411,OpenStreetMap amenity=pharmacy,True
node/5193924076,node,5193924076,São João,Comércio de Medicamentos Brair Ltda,,-29.6915496,-53.8062554,OpenStreetMap amenity=pharmacy,True
node/5194416525,node,5194416525,Pague Menos,,Pague Menos,-13.0066248,-38.5237238,OpenStreetMap amenity=pharmacy,True
node/5195083172,node,5195083172,Drogaria VIP,,,-22.9889272,-43.4393282,OpenStreetMap amenity=pharmacy,True
node/5200256025,node,5200256025,Fórmula Animal,,,-15.7746794,-47.886276,OpenStreetMap amenity=pharmacy,True
node/5200286723,node,5200286723,Drogarias Pacheco,,,-15.7509679,-47.8846641,OpenStreetMap amenity=pharmacy,True
node/5204002428,node,5204002428,Farmácia Dias,,,-7.220881,-35.8680174,OpenStreetMap amenity=pharmacy,True
node/5204756480,node,5204756480,Farmácia do Povo,,,-4.164797,-40.9424674,OpenStreetMap amenity=pharmacy,True
node/5205311677,node,5205311677,Manipulart,,,-20.4632709,-41.4139659,OpenStreetMap amenity=pharmacy,True
node/5205311708,node,5205311708,Farmácia Aguiar,,,-20.46327,-41.4144372,OpenStreetMap amenity=pharmacy,True
node/5205311836,node,5205311836,,,,-20.4631917,-41.4135984,OpenStreetMap amenity=pharmacy,True
node/5206872697,node,5206872697,Farma Alfa,,,-23.0093163,-43.3684024,OpenStreetMap amenity=pharmacy,True
node/5207380958,node,5207380958,Drogaria Barbosa,,,-20.4639924,-41.4131831,OpenStreetMap amenity=pharmacy,True
node/5207380990,node,5207380990,Pague Fácil,,,-20.463805,-41.413825,OpenStreetMap amenity=pharmacy,True
node/5207506624,node,5207506624,Farmácia Nacional,,,-19.7527492,-47.9229048,OpenStreetMap amenity=pharmacy,True
node/5208310322,node,5208310322,Drogasil,,,-19.7576172,-47.9350077,OpenStreetMap amenity=pharmacy,True
node/5208310324,node,5208310324,Drogasil,,Drogasil,-19.7497183,-47.9343299,OpenStreetMap amenity=pharmacy,True
node/5208318526,node,5208318526,Compre Certo,,,-19.7409166,-47.9423655,OpenStreetMap amenity=pharmacy,True
node/5208415423,node,5208415423,Farmácia do Trabalhador Brasileiro,,,-19.7476592,-47.9368886,OpenStreetMap amenity=pharmacy,True
node/5208881010,node,5208881010,,,,-19.7635485,-47.9362877,OpenStreetMap amenity=pharmacy,True
node/5209444821,node,5209444821,Drogaria Xavier,,,-19.7508076,-47.9286221,OpenStreetMap amenity=pharmacy,True
node/5210537921,node,5210537921,Drogaria Gênesis,,,-6.2166426,-36.6831322,OpenStreetMap amenity=pharmacy,True
node/5210598048,node,5210598048,Drogão Vida Uberaba,,,-19.7602398,-47.9262555,OpenStreetMap amenity=pharmacy,True
node/5210598050,node,5210598050,Pharma Ética,,,-19.7569538,-47.9314789,OpenStreetMap amenity=pharmacy,True
node/5210983352,node,5210983352,Pacheco,,Pacheco,-19.9468282,-43.953333,OpenStreetMap amenity=pharmacy,True
node/5210983365,node,5210983365,Drogaria Araujo,,Drogaria Araujo,-19.9472691,-43.9550694,OpenStreetMap amenity=pharmacy,True
node/5211140806,node,5211140806,Farmácia JB,,,-11.1889046,-38.0023836,OpenStreetMap amenity=pharmacy,True
node/5211345721,node,5211345721,Drogasil,,Drogasil,-19.7528147,-47.9224547,OpenStreetMap amenity=pharmacy,True
node/5212436023,node,5212436023,Compre Certo,,,-19.7575751,-47.9551862,OpenStreetMap amenity=pharmacy,True
node/5212436028,node,5212436028,Drogaria São Paulo,,Drogaria São Paulo,-19.747013,-47.9392501,OpenStreetMap amenity=pharmacy,True
node/5212436030,node,5212436030,Drogasil,,Drogasil,-19.7473583,-47.9375175,OpenStreetMap amenity=pharmacy,True
node/5212436031,node,5212436031,Drogão Super,,,-19.7494748,-47.9343345,OpenStreetMap amenity=pharmacy,True
node/5212442622,node,5212442622,Drogão Super,,,-19.7481333,-47.9399074,OpenStreetMap amenity=pharmacy,True
node/5212726723,node,5212726723,Minas Farma,,,-19.9259838,-43.9512866,OpenStreetMap amenity=pharmacy,True
node/5213275422,node,5213275422,Pague Menos,,Pague Menos,-19.7736703,-47.9575224,OpenStreetMap amenity=pharmacy,True
node/5214279323,node,5214279323,farmácia Paulo César,,,-25.3759028,-49.1815501,OpenStreetMap amenity=pharmacy,True
node/5214806355,node,5214806355,Drogasil,,,-8.0474825,-34.9067617,OpenStreetMap amenity=pharmacy,True
node/5215152621,node,5215152621,Panvel,,,-28.2680294,-52.3924957,OpenStreetMap amenity=pharmacy,True
node/5216080721,node,5216080721,Biofontes,,,-22.754511,-43.4462066,OpenStreetMap amenity=pharmacy,True
node/5216725922,node,5216725922,Cristália Produtos Químicos e Farmacêuticos,,,-19.9490872,-43.9615708,OpenStreetMap amenity=pharmacy,True
node/5217022722,node,5217022722,T.C. Med Materiais Médicos,,,-21.6958256,-45.256572,OpenStreetMap amenity=pharmacy,True
node/5218947743,node,5218947743,Frasson,,,-29.702655,-53.8155204,OpenStreetMap amenity=pharmacy,True
node/5220760631,node,5220760631,São João,Comércio de Medicamentos Brair Ltda,,-29.6873942,-53.8150636,OpenStreetMap amenity=pharmacy,True
node/5223927427,node,5223927427,Drogaria Maristela,,,-23.0379387,-47.8879926,OpenStreetMap amenity=pharmacy,True
node/5224115274,node,5224115274,Farmácia Cooper,,,-26.9447416,-49.0723574,OpenStreetMap amenity=pharmacy,True
node/5224545510,node,5224545510,Drogaria São Paulo,,Drogaria São Paulo,-22.8869873,-48.4447265,OpenStreetMap amenity=pharmacy,True
node/5224715559,node,5224715559,,,,-11.1887901,-38.0018941,OpenStreetMap amenity=pharmacy,True
node/5225078921,node,5225078921,Vitabel,,,-15.8034794,-47.89241,OpenStreetMap amenity=pharmacy,True
node/5225539410,node,5225539410,Vitale,,,-15.8027131,-47.8933387,OpenStreetMap amenity=pharmacy,True
node/5225896969,node,5225896969,Drogaria Bifarma,,,-23.0510537,-47.8369045,OpenStreetMap amenity=pharmacy,True
node/5225896970,node,5225896970,Farmácia Laranjal,,,-23.0494766,-47.8368076,OpenStreetMap amenity=pharmacy,True
node/5225896971,node,5225896971,Drogaria São Judas Tadeu,,,-23.0497922,-47.8359503,OpenStreetMap amenity=pharmacy,True
node/5225896972,node,5225896972,Drogaria Santa Paula 1,,,-23.0513193,-47.8361514,OpenStreetMap amenity=pharmacy,True
node/5226520425,node,5226520425,Farmácia Indiana,,,-16.4449291,-39.0620576,OpenStreetMap amenity=pharmacy,True
node/5227352450,node,5227352450,Drogaria Pharmavida,,,-23.0480331,-47.8358771,OpenStreetMap amenity=pharmacy,True
node/5227352451,node,5227352451,Drogaria São Benedito,,,-23.0547813,-47.8334636,OpenStreetMap amenity=pharmacy,True
node/5227352453,node,5227352453,Farmaclin Medicamentos,,,-23.0518101,-47.8356474,OpenStreetMap amenity=pharmacy,True
node/5227352455,node,5227352455,Med Farma,,,-23.0458063,-47.8367261,OpenStreetMap amenity=pharmacy,True
node/5229059454,node,5229059454,UniFarma,,,-5.969545,-35.132274,OpenStreetMap amenity=pharmacy,True
node/5229173633,node,5229173633,Droga Raia,,Droga Raia,-24.953842,-53.4771858,OpenStreetMap amenity=pharmacy,True
node/5230884924,node,5230884924,Ophtalmed,,,-30.0223386,-51.1540005,OpenStreetMap amenity=pharmacy,True
node/5231675297,node,5231675297,MB,,,-29.6871283,-53.811194,OpenStreetMap amenity=pharmacy,True
node/5233331823,node,5233331823,Farmácia popular,,,0.0348286,-51.0621385,OpenStreetMap amenity=pharmacy,True
node/5233339879,node,5233339879,Rede Farmes,,,-20.336329,-40.2929201,OpenStreetMap amenity=pharmacy,True
node/5233648422,node,5233648422,Drograria Socorro,,,-8.0738112,-39.1213237,OpenStreetMap amenity=pharmacy,True
node/5235202523,node,5235202523,Farmafort Popular,,,0.0706947,-51.0835228,OpenStreetMap amenity=pharmacy,True
node/5236049226,node,5236049226,Drogaria Zarpoli,,,-16.6760556,-49.252645,OpenStreetMap amenity=pharmacy,True
node/5236172429,node,5236172429,Pharmacya,,,-16.7188996,-49.266919,OpenStreetMap amenity=pharmacy,True
node/5236195022,node,5236195022,Drogaria São Domingos,,,-13.4003502,-46.3158795,OpenStreetMap amenity=pharmacy,True
node/5236197421,node,5236197421,Drogaria Popular,,,-13.399727,-46.3168059,OpenStreetMap amenity=pharmacy,True
node/5237637824,node,5237637824,Drogasil,,Drogasil,-16.6795957,-49.252167,OpenStreetMap amenity=pharmacy,True
node/5237692223,node,5237692223,Drogarias Pacheco,,,-16.717312,-49.2634225,OpenStreetMap amenity=pharmacy,True
node/5238144622,node,5238144622,Drogaria Santa Marta,,,-16.7140404,-49.2701623,OpenStreetMap amenity=pharmacy,True
node/5238664097,node,5238664097,Drogaria Santa Maria,,,-23.0577328,-47.8335752,OpenStreetMap amenity=pharmacy,True
node/5239586025,node,5239586025,Araújo,,,-19.9344384,-43.9716582,OpenStreetMap amenity=pharmacy,True
node/5240047164,node,5240047164,CoopFarma,,,-5.8856937,-35.2001357,OpenStreetMap amenity=pharmacy,True
node/5241606121,node,5241606121,Farmácia Sta Teresinha,,,-7.0853379,-37.4444897,OpenStreetMap amenity=pharmacy,True
node/5241648464,node,5241648464,Drogarias Tamoio,,,-22.9035445,-43.1103923,OpenStreetMap amenity=pharmacy,True
node/5244909421,node,5244909421,Farmácia do Trabalhador RN,,,-5.1231269,-35.63468,OpenStreetMap amenity=pharmacy,True
node/5244909722,node,5244909722,Drogaria São Miguel,,,-5.1228446,-35.6358575,OpenStreetMap amenity=pharmacy,True
node/5249729308,node,5249729308,Amma Farma,,Master Farma,-26.7087051,-49.1640618,OpenStreetMap amenity=pharmacy,True
node/5254233926,node,5254233926,Extra Fama,,,-8.1668521,-34.9157435,OpenStreetMap amenity=pharmacy,True
node/5254253078,node,5254253078,Pague Menos,,Pague Menos,-8.161608,-34.9138569,OpenStreetMap amenity=pharmacy,True
node/5254311563,node,5254311563,Londres,,,-22.8667815,-43.2497003,OpenStreetMap amenity=pharmacy,True
node/5255638991,node,5255638991,Farmacia Colina,,,-30.1217177,-51.3392149,OpenStreetMap amenity=pharmacy,True
node/5255638992,node,5255638992,Farmácia São João,,Farmácia São João,-30.1177414,-51.3412069,OpenStreetMap amenity=pharmacy,True
node/5256307019,node,5256307019,Mega Farma,,,-21.712662,-45.2632876,OpenStreetMap amenity=pharmacy,True
node/5256411656,node,5256411656,Farmácia do Trabalhador,,,-1.3765747,-48.413845,OpenStreetMap amenity=pharmacy,True
node/5256883238,node,5256883238,Farmacia Pachecco,,,-22.4014526,-41.7972307,OpenStreetMap amenity=pharmacy,True
node/5256903322,node,5256903322,Drogasil,,Drogasil,-23.6136009,-46.741219,OpenStreetMap amenity=pharmacy,True
node/5256905306,node,5256905306,,,,-20.1520141,-40.2711661,OpenStreetMap amenity=pharmacy,True
node/5256905308,node,5256905308,,,,-20.1523565,-40.2700583,OpenStreetMap amenity=pharmacy,True
node/5256908022,node,5256908022,Drogaria São Paulo,,Drogaria São Paulo,-23.6114447,-46.7415861,OpenStreetMap amenity=pharmacy,True
node/5257606347,node,5257606347,,,,-5.884868,-35.2291683,OpenStreetMap amenity=pharmacy,True
node/5258189842,node,5258189842,Pague Menos,,Pague Menos,-1.4581676,-48.4772339,OpenStreetMap amenity=pharmacy,True
node/5258207391,node,5258207391,Big Ben,,,-1.4569646,-48.4906836,OpenStreetMap amenity=pharmacy,True
node/5258440167,node,5258440167,,,,-20.238409,-56.3810108,OpenStreetMap amenity=pharmacy,True
node/5258681721,node,5258681721,Canoa Farma,Luis Carlos da Costa Barros,,-4.5260394,-37.7027973,OpenStreetMap amenity=pharmacy,True
node/5258744745,node,5258744745,Drogaria Pacheco,,,-22.8778397,-43.433892,OpenStreetMap amenity=pharmacy,True
node/5258754776,node,5258754776,Pague Menos,,Pague Menos,-13.0055922,-38.4840275,OpenStreetMap amenity=pharmacy,True
node/5260535316,node,5260535316,Drogaria Araujo,,Drogaria Araujo,-19.9280631,-43.9508974,OpenStreetMap amenity=pharmacy,True
node/5261467067,node,5261467067,Drogaria São Paulo,,Drogaria São Paulo,-23.6465592,-46.6421022,OpenStreetMap amenity=pharmacy,True
node/5261479631,node,5261479631,Drogasil,,Drogasil,-23.6431845,-46.6415671,OpenStreetMap amenity=pharmacy,True
node/5261532423,node,5261532423,Drogaria São Paulo,,Drogaria São Paulo,-23.648515,-46.6620578,OpenStreetMap amenity=pharmacy,True
node/5263975728,node,5263975728,Farmácia Saúde,,,-12.5497018,-38.7079331,OpenStreetMap amenity=pharmacy,True
node/5266062460,node,5266062460,Farmárcia Multmais,,,-12.5503243,-38.7077729,OpenStreetMap amenity=pharmacy,True
node/5268164250,node,5268164250,Farmácia Santa Rita de Cássia,Dra. Rita de Cássia,,-2.7510222,-42.8269766,OpenStreetMap amenity=pharmacy,True
node/5268352323,node,5268352323,Farmácia da Serra,Farmácia da Serra,,-16.3743842,-46.8861288,OpenStreetMap amenity=pharmacy,True
node/5269007693,node,5269007693,Preço Popular,,,-25.425638,-49.2705909,OpenStreetMap amenity=pharmacy,True
node/5269019265,node,5269019265,Farmácia Artesanal,,,-10.1856982,-48.3289231,OpenStreetMap amenity=pharmacy,True
node/5270238405,node,5270238405,Drogaria São Paulo,,Drogaria São Paulo,-23.5401411,-46.7181073,OpenStreetMap amenity=pharmacy,True
node/5270652116,node,5270652116,Drogasil,,Drogasil,-23.523086,-46.5132576,OpenStreetMap amenity=pharmacy,True
node/5270725466,node,5270725466,Drogaria São Paulo,,Drogaria São Paulo,-23.5245482,-46.5071636,OpenStreetMap amenity=pharmacy,True
node/5272159614,node,5272159614,Pague Menos,,Pague Menos,-7.750347,-37.6395823,OpenStreetMap amenity=pharmacy,True
node/5272788181,node,5272788181,Pague Menos,,Pague Menos,-1.0561968,-46.766447,OpenStreetMap amenity=pharmacy,True
node/5273024471,node,5273024471,Bifarma,,,-23.5151475,-46.5364111,OpenStreetMap amenity=pharmacy,True
node/5274266677,node,5274266677,Farmácia Maranata,,,-9.5163856,-43.0094521,OpenStreetMap amenity=pharmacy,True
node/5275757222,node,5275757222,Drogaria Kawe,,,-5.6234566,-45.7671257,OpenStreetMap amenity=pharmacy,True
node/5282977562,node,5282977562,Drogaria Santa Paula 2,,,-23.0437155,-47.834806,OpenStreetMap amenity=pharmacy,True
node/5283035244,node,5283035244,,,,-3.7975416,-38.6082753,OpenStreetMap amenity=pharmacy,True
node/5283059507,node,5283059507,,,,-25.3920585,-49.2964221,OpenStreetMap amenity=pharmacy,True
node/5283064562,node,5283064562,Morifarma,,,-25.3965641,-49.2875734,OpenStreetMap amenity=pharmacy,True
node/5283841374,node,5283841374,Farma Cortes,,,-22.726811,-42.7169175,OpenStreetMap amenity=pharmacy,True
node/5284207865,node,5284207865,Farmácia REDEFARMA,,,-19.9241579,-43.909191,OpenStreetMap amenity=pharmacy,True
node/5284265241,node,5284265241,Farmacia Confiança,,,-7.8976806,-35.1764282,OpenStreetMap amenity=pharmacy,True
node/5284477244,node,5284477244,Farmacia São João,,,-7.8969829,-35.1764821,OpenStreetMap amenity=pharmacy,True
node/5285024234,node,5285024234,,,,-22.3108697,-41.7225313,OpenStreetMap amenity=pharmacy,True
node/5288530337,node,5288530337,Drogaria São Paulo,,Drogaria São Paulo,-23.5784848,-46.6241587,OpenStreetMap amenity=pharmacy,True
node/5291969322,node,5291969322,Pague Menos,,Pague Menos,-7.2275304,-35.8767227,OpenStreetMap amenity=pharmacy,True
node/5291969524,node,5291969524,Pague Menos,,Pague Menos,-7.2188279,-35.8848585,OpenStreetMap amenity=pharmacy,True
node/5291969821,node,5291969821,RedePharma,,,-7.2189974,-35.8847781,OpenStreetMap amenity=pharmacy,True
node/5294067282,node,5294067282,Drogasil,,Drogasil,-23.5795409,-46.6239883,OpenStreetMap amenity=pharmacy,True
node/5294467561,node,5294467561,Drogaria São Paulo,,Drogaria São Paulo,-23.5892385,-46.6295598,OpenStreetMap amenity=pharmacy,True
node/5296468337,node,5296468337,,,,-5.1862817,-37.3465774,OpenStreetMap amenity=pharmacy,True
node/5296468368,node,5296468368,FarmaMed,,,-5.1866512,-37.346533,OpenStreetMap amenity=pharmacy,True
node/5296585431,node,5296585431,Farmácia de manipulação Princípio Ativo,,,0.0393969,-51.0544059,OpenStreetMap amenity=pharmacy,True
node/5296655497,node,5296655497,S.O.S. Farma,,,-23.4341099,-45.0725223,OpenStreetMap amenity=pharmacy,True
node/5296857440,node,5296857440,Drogaria Central,,,-22.1148317,-43.2071524,OpenStreetMap amenity=pharmacy,True
node/5299457839,node,5299457839,Droga Bônus,,,-15.8191275,-47.9125264,OpenStreetMap amenity=pharmacy,True
node/5299457846,node,5299457846,CliniFarma Drogaria,,,-15.8195893,-47.9121633,OpenStreetMap amenity=pharmacy,True
node/5299836546,node,5299836546,Drogasil,,Drogasil,-10.9382506,-37.0638469,OpenStreetMap amenity=pharmacy,True
node/5300072264,node,5300072264,Farmacia Pró-Saude,,,-3.8182096,-38.5893153,OpenStreetMap amenity=pharmacy,True
node/5300172542,node,5300172542,,,,-22.1146901,-43.2059058,OpenStreetMap amenity=pharmacy,True
node/5300199023,node,5300199023,São José,,,-27.6413369,-52.2705529,OpenStreetMap amenity=pharmacy,True
node/5300372391,node,5300372391,Droga Raia,,Droga Raia,-23.5926064,-46.62126,OpenStreetMap amenity=pharmacy,True
node/5301393552,node,5301393552,Farmácia do Paulo,,,-27.8235515,-54.6650848,OpenStreetMap amenity=pharmacy,True
node/5301472712,node,5301472712,Drogasil,,Drogasil,-23.5742044,-46.6508653,OpenStreetMap amenity=pharmacy,True
node/5302538021,node,5302538021,Mega Farma,,,-7.0182038,-37.2724007,OpenStreetMap amenity=pharmacy,True
node/5302742589,node,5302742589,Farmacia Permanente,,,-8.6857242,-35.5911031,OpenStreetMap amenity=pharmacy,True
node/5303347166,node,5303347166,Droga Raia,,Droga Raia,-19.9756222,-43.9679097,OpenStreetMap amenity=pharmacy,True
node/5303606540,node,5303606540,Drogasil,,Drogasil,-10.9340036,-37.0544255,OpenStreetMap amenity=pharmacy,True
node/5304523214,node,5304523214,Botica Fontenelle,,,-20.7574604,-42.8806157,OpenStreetMap amenity=pharmacy,True
node/5304785600,node,5304785600,Drogashopp,,,-20.7563348,-42.8800086,OpenStreetMap amenity=pharmacy,True
node/5304785601,node,5304785601,FTB Farmácia,,,-20.7563392,-42.8799707,OpenStreetMap amenity=pharmacy,True
node/5304785602,node,5304785602,FomulArt Manipulação,,,-20.756365,-42.8799309,OpenStreetMap amenity=pharmacy,True
node/5304785607,node,5304785607,Drogaria Nova Era,,,-20.7566025,-42.8794494,OpenStreetMap amenity=pharmacy,True
node/5304785615,node,5304785615,Saúde e Vida Drograria,,,-20.7565925,-42.8791879,OpenStreetMap amenity=pharmacy,True
node/5304857459,node,5304857459,Pague Menos,,Pague Menos,-3.7308092,-38.5146305,OpenStreetMap amenity=pharmacy,True
